video_id,comment_id,author,text,like_count,published_at
Nt1qOQEroc4,UgxKsRj99HqfWWjAae14AaABAg,@희봉-z7u,"저도 항상 풍족하지 못했던 부모님께 지원없이 학자금대출, 알바하면서 대학졸덥하고 칼취직해서 평범한 신혼부부처럼 살고있어요. 저도 제가 흙수저라고 생각해요. 저분들 나름대로는 시작은 흙수저라고 생각할 수도 있는거죠. 뭘 그렇게 불편해 합니까?",1,2026-04-03
Nt1qOQEroc4,UgzSqQWl1EM9fExGaU14AaABAg,@연어포케aa,흙수저??!!!!,1,2026-03-12
Nt1qOQEroc4,UgxmTu_ywjC8O26k0vR4AaABAg,@뽀로롱-q7i,결혼할때 매트리스 오늘의집에서 10만원대 샀는데 .. 나는.. ㅎ ㅎ 잘쓰는중^^,0,2026-02-05
Nt1qOQEroc4,UgxFP2X6J0fSLmuBOtF4AaABAg,@Lelebaybay1,존나비싸요 어그로 오지네,3,2025-10-06
Nt1qOQEroc4,Ugynk7ZiR3ghksRYXxZ4AaABAg,@다래이-e3k,진짜 흙수저는 원룸에서 살고 있음. 어떻게 원룸에서 살아? 하면 그러니까 흙수저인 거,8,2025-10-04
Nt1qOQEroc4,UgzCRQgI0OmKxqz5FN14AaABAg,@junyoungchung7016,흙수저가 엑스트라킹 침대? ㅋㅋㅋㅋㅋㅋ,0,2026-04-30
Nt1qOQEroc4,UgxYe7cGlkXuMBl7hjV4AaABAg,@생선대가리를-u1d,한심하네,6,2025-09-19
Nt1qOQEroc4,Ugxbk9H4P3orW7rbvo14AaABAg,@Song-sg6vr,별;;;; 바로 구독취소갈김…,147,2025-09-16
Nt1qOQEroc4,UgyS3ambR7St4T4Ez-d4AaABAg,@왕구리구리,"흙수저는 돈벌어서 저런것도 못사나요?? 저축안하고오늘내일 욜로랑 흙수저랑 구별을하셔야지
가성비있는 제품들이고만",2,2025-10-12
Nt1qOQEroc4,UgxXicVTGenmUwrj3w14AaABAg,@SUNJI4707,흙수저는 240만원짜리 매트리스 안삼..,1,2026-02-19
Nt1qOQEroc4,Ugw8-GZeDCO140cwgIZ4AaABAg,@sharbb296,흙수저면 그냥 당근서 맞춤대요,0,2026-04-23
Nt1qOQEroc4,Ugy0uRSKLyiUTB0LXU54AaABAg,@보통집-g1m,맨 마지막에 거울앞에 있는 식물은 뭔가요?,1,2026-05-08
Nt1qOQEroc4,Ugws8PbBXiNG6qWJoXR4AaABAg,@망고사장님,프레임 41만원에 매트리스가 240만원인데 흙수저라니.. 이젠 흙수저도 도둑맞았네 ㅠㅠ,0,2026-05-06
Nt1qOQEroc4,UgweP89mkwf4WFHI7iJ4AaABAg,@gomaemi,...?,4,2025-09-16
Nt1qOQEroc4,UgxpIrN9A4caW6ttL8N4AaABAg,@user-ut6fi7xo1o,도둑 맞은 가난.,1,2026-03-12
Nt1qOQEroc4,UgyNesrI2ADn4prIZwV4AaABAg,@shindy3963,흙수저가 개당 5만원짜리 의자를 사냐 ㅋㅋㅋㅋㅋㅋㅋ,0,2025-11-20
Nt1qOQEroc4,Ugy6WLsol7o5wIOeRmh4AaABAg,@jeeee8555,심지어 평수도 넓어보이는데요?,0,2026-05-11
Nt1qOQEroc4,Ugx-gWfRlwdT4z8FRIR4AaABAg,@Adads4754,저정도면 흙수저 아닌데.. 테이블 가격이 엄청난대,1,2026-04-04
Nt1qOQEroc4,UgwyltQnLCMF_uaaeBR4AaABAg,@서종희-seo,그때는 대부분 다 흙수저야 ㅎ,0,2025-11-15
Nt1qOQEroc4,Ugzx9owl5U2Bq-WgT1x4AaABAg,@냥냥츄,ㅎ.. 내용은 나쁘지않은데 본인과 본인 집안을 내리깎는 흙수저라는 표현을 쓰지않으셨으면 합니다 ㅠㅠ 부모님이 보시면 슬퍼요..,2,2025-10-15
Nt1qOQEroc4,Ugy1XucspRnYERHuuSJ4AaABAg,@The-zv8oc,장난하나? 참나...,3,2025-09-29
Nt1qOQEroc4,UgwqEd-ELDqZgZ3jjlV4AaABAg,@spicepandalee1995,흙수저... 참네...,1,2026-04-07
Nt1qOQEroc4,UgyadB5vSPPklpZ2GmZ4AaABAg,@Nayeonmom,어그로끌려고 흙수저 붙여놨네,1,2025-10-14
Nt1qOQEroc4,UgyRixP9SrsicB55Z-N4AaABAg,@뚜비니네,뭘 흙수저니 아니니 남이 판단하는지... 이짧은 영상에 한가족의 삶이 전부 보여진다고 생각하는지... 좋은 영상 고맙습니다,1,2025-10-30
Nt1qOQEroc4,UgwdaGmE-EXYQU2evQJ4AaABAg,@hyun91015,ㅋㅋㅋㅋㅋ 아파트에 사는데 흙? ㅋㅋㅋㅋㅋㅋ,0,2026-02-19
Nt1qOQEroc4,Ugz0A4IfZfvsLuttBHN4AaABAg,@노네임-u2e,매트리스 템퍼 어디매장에서 사셨는지 알수있을까요?  가격이 넘 매력적이여서요,1,2025-09-10
Nt1qOQEroc4,Ugzuy8ke6Ol0zlV6kNZ4AaABAg,@제이유나,흙수저인데 매트리가 240만원이야..?,0,2026-03-10
Nt1qOQEroc4,UgzfQ6mqecuOnBchDAJ4AaABAg,@도레시시,지하 월세로 시작해서 가구포함 100만원에 해결해야지 난 그렇게 시작했다,0,2026-03-08
Nt1qOQEroc4,UgwyhfWh4I8XGFY373p4AaABAg,@chollang2,"흙수저가무슨 아파트같은곳에
4도어 냉장고냐..

진자 흙수저들 비하하는거노 ㅠ",1,2026-03-22
Nt1qOQEroc4,Ugyjbob--JUD_kDts2Z4AaABAg,@이채리-j8f,"48평 방4개 대장아파트 자가에 인테리어완료
이 정도는 되어야 흙수저아님? 어이가 없네ㅋㅋㅋㅋㅋㅋㅋ
허리안좋은 우리부부 매트리스는 진짜 좋은거 사자 했는데도 시몬스 100만원언더로 샀어요ㅠ우리 신혼때는  이 분들에 비하면 수저도 없는 수준...",1,2026-04-11
Nt1qOQEroc4,UgwLuF5kgF3FALbZt-F4AaABAg,@shark3358,흙수저가 아니고 그냥 뇌에 흙이 들으신거같은데요 ㅋ,0,2026-04-27
Nt1qOQEroc4,UgzNwkN2cCK7_-EHm-p4AaABAg,@열심열매,쇼파 옆에 두신 파티션 ㅠㅠ 어디제품일까요 공간분리파티션이요,1,2025-09-15
Nt1qOQEroc4,UgwnXv_HKsTIKJSDyjB4AaABAg,@kwang1126,머리가 나쁜쪽 같은데...,1,2026-02-26
Nt1qOQEroc4,Ugw_QLpMpOG3TEgEsA94AaABAg,@HyejinKim-t7t,밑에 집 불쌍하다 가구를 저렇게 끌고 닫고,0,2026-05-10
Nt1qOQEroc4,Ugz0kIxXMeVV2mMnLBh4AaABAg,@보보-b6f7l,어그로끌기 성공~!,0,2025-11-15
Nt1qOQEroc4,Ugx2NxL6hUMpRFV_dUN4AaABAg,@centerliner,순자산 10억 흙수저 신혼부부 쿠팡 10만원테이블쓰네요 ㅠㅠ,0,2026-05-04
il45pgmEidM,Ugxv3vp7VDatIflKnpR4AaABAg,@리뷰머신,"📆리뷰머신 공동구매 캘린더 보러가기 👉https://link.inpock.co.kr/reviewland

*이 영상은 오늘의집, 네이버, 쿠팡 파트너스 활동의 일환으로 일정액의 수수료를 지급받습니다☺

📁오늘의집 신혼부부 추천템 .ZIP 👉  https://ozip.me/83tnzN9?af
📁오늘의집 식기, 냄비 세트. ZIP 👉 https://ozip.me/moiyGsx?af
📁오늘의집 공간활용 정리템. ZIP 👉 https://ozip.me/hXyzX9y?af
-------------------------------------------------------------------------------------------------------------------

⭐⭐⭐⭐ 리뷰머신 X 엔오오엔 식탁 공동구매 OPEN⭐⭐⭐⭐
✅엔오오엔 우디 원목 *확장형 식탁 
링크 : https://mkt.shopping.naver.com/link/69a300bcb62c9114c9c53a47
🔶할인가 : 319,000원 (정가 : 729,000원)
사이즈 : 1200/1600 (확장형)
상판 : 포세린 통세라믹 12T 
⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐

🛋거실
✅식탁 - 데일리리빙 멜로우 세라믹 식탁 테이블
링크  : https://ozip.me/8DDUb47?af
가격 : 389,000원

✅소파 - 보니애가구 크루저 블리넌 패브릭 슬라이드 소파 
링크 : https://ozip.me/eN4WPlI?af
가격 : 899,000원

✅TV - 삼성전자 4K UHD Neo QLED 75인치 / 85인치
링크 : https://link.coupang.com/a/dajOpJ (스탠드형)
오늘의집 링크 : https://ozip.me/ir2ShQM?af
가격 : 2,790,000원 *변동가능성 있음

✅TV - LG 4K UHD QNED TV 86인치
링크 : https://link.coupang.com/a/dajSjh (벽걸이형)
오늘의집 : https://ozip.me/5Z79ptu?af
가격 : 2,646,840원 *변동가능성 있음

✅스피커 - JLB BAR 1000 사운드바 돌비애트모스 홈시어터
링크 : https://ozip.me/u1Q6hVw?af
가격 : 689,000원
-------------------------------------------------------------------------------------------------------------------
🧑‍🍳주방
✅식탁 - 베스트리빙 콘 원뿔 원형 원목 세라믹 테이블
링크 : https://ozip.me/n9tuwoE?af
가격 : 199,000원

✅냉장고 - 삼성전자 Bespoke AI 640L 4도어 키친핏냉장고 (사이즈 확인 필수)
링크 : https://link.coupang.com/a/dakiUX
오늘의집 링크 : https://ozip.me/m9hhkkB?af
가격 : 2,315,700원 *변동 가능성 있음

✅김치냉장고 - 삼성전자 비스포크 1도어 김치냉장고 1등급 348리터 오토도어 키친핏 (사이즈 확인 필수)
링크 : https://ozip.me/0xj7oNI?af
가격 : 1,228,992원

✅식기세척기 - 쿠쿠 UV케어 고온살균 프리미엄 식기세척기 6인용
링크 : https://link.coupang.com/a/dakskN
오늘의집 링크 : https://ozip.me/utUusGL?af
가격 : 416,370원

✅식기세척기 - LG전자 디오스 오브제컬렉션 빌트인 식기세척기 12인용 
링크 : https://link.coupang.com/a/dakBlq
가격 : 681,270원

✅음식물처리기 - 에어메이드 듀얼 히팅 음식물처리기 THE BRIX 4L
링크 : https://link.coupang.com/a/dakEBG
오늘의집 링크 : https://ozip.me/nmrM0g5?af
가격 : 369,000원
-------------------------------------------------------------------------------------------------------------------
🪠가전
✅공기청정기 - 쿠쿠 W8300 공기청정기
링크 : https://link.coupang.com/a/dalgmB

가격 : 221,690원

✅청소기 - 샤크 에보파워 시스템 NEO+ 무선청소기
링크 : https://link.coupang.com/a/daljt9
오늘의집 링크 : https://ozip.me/TKgm5AJ?af
가격 : 687,000원

✅청소기 - 샤크 에보파워 시스템 부스트+ 스틱청소기
링크 : https://link.coupang.com/a/dalkZc
오늘의집 링크 : https://ozip.me/hTTpB5P?af
가격 : 859,000원

✅로봇청소기 - 로보락 Qrevo EdgeC
링크 : https://link.coupang.com/a/daln6N
오늘의집 링크 : https://ozip.me/7h01yXE?af
가격 : 948,000원
-------------------------------------------------------------------------------------------------------------------
🛌안방 
✅침대 - 레이어 페이브 매트리스 
링크 : https://ozip.me/NY1m5tN?af
가격 : 890,000원 (ss기준)

✅매트리스 - 코어슬립 시그마 블랙 미디움 하드
링크 : https://smartstore.naver.com/zamioda/products/10499224967
가격 : 400,000원 (ss기준)

✅침대 프레임 - 모모드 원스테이 고무나무 SEO 원목 침대 프레임
링크 : https://ozip.me/kWK7m5R?af
가격 : 353,000원 (ss기준)

*이 영상은 쿠팡파트너스 활동, 오늘의집 큐레이터 활동의 일환으로 일정액의 수수료를 지급받습니다.
리뷰문의 👉 biz@tlabcorp.com",0,2025-12-03
il45pgmEidM,UgwPCKGkDs3NBtbMylt4AaABAg,@TangerineAndHamster,20평대도 있음 부탁드려요~~~,9,2025-12-03
il45pgmEidM,Ugy2ijHpH3ibyfSrRpd4AaABAg,@CCPOUT1,"와. 리뷰머신님 지금까지 이런 콘텐츠도 하시는지 몰랐어요 !! 
가전 가구 리뷰만 확인했었다는….!",0,2026-04-14
il45pgmEidM,UgxKgzRBZiMyKj_SQc94AaABAg,@pon04016,모션배드 같은 메트릭스는 신혼가구로 어떤지 궁금합니다!,0,2026-01-11
il45pgmEidM,UgxtKXugNi9izrzIqUx4AaABAg,@서귀중,"안녕하세요, 2월 말 신혼집 입주를 앞두고 있는 20대 후반 맞벌이 신혼 부부입니다.
신혼집 가구, 가전 견적 신청을 위해 아래와 같이 정보 공유드립니다!

1) 신혼집 구조
- 25평, 방 3개, 화장실 1개 (구축아파트로 베란다 확장은 안 한 상태입니다)

2) 신혼집 계획
- 입주 일정 : 26년 2월 말
- 5년 내 출산 및 더 큰 평형수로 이사 희망

3) 신청 계기
- 리뷰 머신님의 영상을 많이 참고하여 예산 준비를 진행하고 있으나, 저희와 같은 20평대 신혼부부를 위한 가전, 가구 추천 영상은 없어 신청

4) 희망 예산
- 적을수록 좋으며, 가전/가구 합하여 800만원 내외 희망

5) 필수 가전/가구
- 가전 : 세탁기, 건조기, 냉장고, 에어컨, 스타일러, 공기청정기, 청소기
- 가구 : 화장대, 소파, 침대, 책상, 의자, 교자상

6) 고민 및 리뷰 머신님의 의견
- 식기세척기, 로봇청소기 구매 여부
- 전자레인지 VS 광파오븐)
- 정수기 VS 생수

저희 부부를 위해 가구, 가전 견적을 해주시면 많은 신혼부부들에게도 큰 도움이 될 것입니다! 부탁드립니다! 감사합니다!",3,2026-01-28
il45pgmEidM,UgzKqp9RKC3L3k7yaJF4AaABAg,@초토화애요,샤크 청소기 재공구는 언제쯤 예정있을까요?ㅠㅠㅠㅠㅠㅠ,1,2025-12-04
il45pgmEidM,UgxJejv1THNoHTX8gjB4AaABAg,@먹디,로보락 직배수되는건 추천안하시나요~?,0,2026-02-04
il45pgmEidM,Ugw89h563ETmP5r9bAd4AaABAg,@mr-cj1hs,20평대도 부탁드려요!!!,0,2026-03-02
il45pgmEidM,UgwoZxfLinRgJyzMlY94AaABAg,@태성유-d1t,세탁기 건조기 병렬로 넣을수있는 공간이 있으면 병렬로 넣는게 좋을까요? 허리가 안좋아서 높이올려서 위로 올리면 편할꺼같아서요,0,2025-12-31
il45pgmEidM,UgwBDohiGSr3s44CLq94AaABAg,@yurixi7556,1,1,2025-12-03
0IJZqFLR5Y4,Ugx3_7a-K9nZwyQIrkV4AaABAg,@리뷰머신,"📆리뷰머신 공동구매 캘린더 보러가기 👉https://link.inpock.co.kr/reviewland

⭐⭐⭐ LG전자 X 네이버 X 리뷰머신 콜라보 공동구매 📌종료되었습니다⭐⭐⭐
📌제품 스펙 상세페이지 확인
📌배송 일정 문의는👉 [네이버 톡톡, Q&A] 
--------------------------------------------
[세탁 건조기]
✅LG전자 트롬 오브제컬렉션 세탁건조기세트 FX23GNR-ENE 23kg + 20kg(분리형) 1등급
🎁FX23GNR-ENE 세탁건조기 구매자 전원 [*네이버 포인트 쿠폰 5만원권] 증정
링크 : https://naver.me/FiPHhFtk
할인가 : 2,342,920원 (일반가 : 4,000,000원)
💳카드할인 적용시 최대 할인가 : 🔸2,155,480원
➕기본적립 : 23,429원➕맴버십 추가적립 : 20,000원 

✅LG 워시타워 W21GEAM 세탁기24kg 건조기21kg (일체형)
링크 : https://naver.me/GJZFf8DW
가격 : 2,966,000원
--------------------------------------------
[에어컨]
✅LG 휘센 오브제컬렉션 쿨 에어컨 2in1 FQ17GC3EC2 (커버 분리가능)
링크 : https://naver.me/FwGAJpJn
가격 : 2,479,000원

✅LG 휘센 오브제컬렉션 위너 에어컨 2in1 FQ17HDWHP2 
링크 : https://naver.me/xAfPbEn7
할인가 : 1,872,980원 (일반가 : 3,000,000원)
💳카드할인 적용시 최대할인가 : 🔸1,722,900원
➕기본적립 : 18,729원 ➕맴버십 추가적립 : 18,729원
--------------------------------------------
[TV]
✅LG OLED TV AI 55인치 OLED55B5ENA
링크 : https://naver.me/5zUoQtOL
가격 : 1,544,000원

✅LG UHD TV 4K 43UA7500ENA (43인치)
링크 : https://naver.me/F2LYzItK
가격 : 669,000원
--------------------------------------------
[냉장고]
✅LG 디오스 오브제컬렉션 STEM 얼음정수 냉장고
링크 : https://naver.me/FgEvhe8M
가격 : 2,699,000원

✅LG 디오스 오브제컬렉션 김치톡톡 김치냉장고 Z408MEEF23
링크 : https://naver.me/5nh6S8Cf 
할인가 : 1,655,280원 (일반가 : 2,500,000원)
💳카드할인 적용시 최대 할인가 : 🔸1,522,850원
➕기본적립 : 16,552원➕맴버십 추가적립 : 16,552원
--------------------------------------------
[청소기]
✅LG 코드제로 AI 오브제컬렉션 A9 올인원타워 무선청소기 AI927WA (물걸레 포함)
링크 : https://naver.me/FlBhsS4U
할인가 : 948,480원 (일반가 : 1,330,000원)
💳카드할인 적용시 최대할인가 : 🔸872,600원
➕기본적립 : 9,484원➕맴버십 추가적립 : 9,484원
--------------------------------------------
[스타일러]
✅LG 오브제컬렉션 스타일러 SC3GTE5E
링크 : https://naver.me/5T03tSi0
가격 : 1,545,000원
--------------------------------------------
[공기청정기]
✅퓨리케어 오브제컬렉션 AI 360도 공기청정기 AS335NSAC
링크 : https://naver.me/GuC039cD
가격 : 1,311,000원
--------------------------------------------
✅ LG 통돌이 18kg DD모터 인공지능 세탁기 T18MX7A
링크 : https://naver.me/xnOnLEju
가격 : 696,000원
--------------------------------------------
[광파오븐]
✅LG 디오스 광파오븐 오브제컬렉션 오븐 32L
링크 : https://naver.me/xuFCjf4s
가격 : 759,000원
--------------------------------------------
[제습기]
✅ LG 휘센 오브제컬렉션 13L 제습기 DQ134MWEC
링크 : https://naver.me/FgEMe9HW
할인가 : 362,970원 (일반가 : 1,000,000원)
💳카드할인 적용시 최대 할인가 : 🔸333,930원
➕기본적립 : 3,639원➕맴버십 추가적립 : 3,639원",11,2026-03-19
0IJZqFLR5Y4,Ugx9sz936_rnERBdKD54AaABAg,@천둥벌거성e,"ㅜㅠㅠㅠ 너무너무 좋은 기회인데..
8월에 신혼집 들어가는데 그때 되면 좋겠는데 안될거 같네요ㅠㅠ
7,8월에 한번 더 해주세요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
리뷰해주신 침대랑 소파도 구매예정인데ㅠㅠ 너무 좋은 기회인데 아쉽습니다..!",4,2026-03-24
0IJZqFLR5Y4,UgwrvqlUka_7iC5dI-h4AaABAg,@seonghwanim2054,5월에 한번 더 해주세요 ㅠㅠㅠㅜㅜ,3,2026-03-28
0IJZqFLR5Y4,UgwhzdSqxXT7vG6fsIl4AaABAg,@billymartin-k4x,우와~ 이런 좋은 기회가~~,0,2026-03-19
0IJZqFLR5Y4,UgxYlsFY5kb3xhbBwsx4AaABAg,@최인석-v6p,"이사와서 에어컨이 없길래 3년뒤쯤 다시 이사갈 예정이라 렌탈해야되나 고민했었는데, 바로 구매했습니다~!!! 항상 감사합니다^^",0,2026-03-22
0IJZqFLR5Y4,UgzxssMfg8WvT4YOWI54AaABAg,@산들바람-z9p,식세기 사야하는데 식기세척기 비교리뷰 부탁드려요~^^,0,2026-03-19
0IJZqFLR5Y4,UgxqLYsTavmgU7Uck_h4AaABAg,@임세현-b9r,헐...!! 에어컨 고민하다가 결제하려고 하니 품절이라니 4월이나 5월 중으로 제에발 다시한번 공동구매해주시면 안되나용??ㅠㅠㅠ,0,2026-03-31
0IJZqFLR5Y4,UgzhTqfv47MvG30KAEB4AaABAg,@헬리코박터-m5r,혹시 조기마감이 될 수 있는건가요? 26일이나 27일쯤 구매 가능할거같아서요,0,2026-03-20
0IJZqFLR5Y4,UgxhqR_daCmM1sWkEyR4AaABAg,@CCPOUT1,와^^^^^ 이걸 또 놓쳤네…. ㅠㅠ,0,2026-04-14
0IJZqFLR5Y4,UgxtqgsyhCre-0dr2bZ4AaABAg,@cbmem1,하 아쉽다 10월 11월에하지 지금사서 쟁여놀수도 없고 ㅜ,0,2026-03-23
0IJZqFLR5Y4,UgyRggkdkbKH-7ZypJt4AaABAg,@taesunback,안녕하세요 ~ㄱ갑자기 세탁기가 안되네요.지금도 세탁기.건조기 구매 가능할까요?,0,2026-04-16
0IJZqFLR5Y4,UgymxktDTB-dtXFoa_h4AaABAg,@billymartin-k4x,"배송일자 문의는 구매희망
제품 페이지 내 Q&A에
문의 해 주시면 답변드리도록
하겠습니다~",0,2026-03-20
0IJZqFLR5Y4,Ugx2UcZdoRL1dVR-8_p4AaABAg,@Dini-sb6jr,건조기 단일만은 안파는건가요?,0,2026-03-20
0IJZqFLR5Y4,UgxykmZLWLbILIArrrt4AaABAg,@Tsl_1000,한번더해주세요 제발 ㅡㅜㅠ특히 에어컨이요 ㅠㅠ 품절 ㅠㅠㅠㅠ,0,2026-03-30
0IJZqFLR5Y4,Ugy0sfOJMH-CWC_5vQx4AaABAg,@혜련이-q2q,6월배송맏는건 불가한가요,0,2026-03-20
0IJZqFLR5Y4,Ugx6jB3clNf4LViwApV4AaABAg,@woowahan77,"너무 좋은 이벤트네요! 혹시 배송일을 5월로 선택이 가능할까요? 세탁기건조기, 냉장고, 제습기를 사려고 합니다!",0,2026-03-19
0IJZqFLR5Y4,UgzHMkQHSWMLeY8hgNF4AaABAg,@WHJ-k5r,배송일자는 선택가능거에서 선택해야하죠? ㅜㅜ 6~7월로 선택이 불가능한가요,0,2026-03-19
0IJZqFLR5Y4,Ugyfq6k0e1PEBsMIBJR4AaABAg,@쿠쿠-b1e,신혼가전 준비중인데 여기서 할인된 제품사는게 신혼할인보다 싸겟죠?,0,2026-03-28
0IJZqFLR5Y4,UgyPvPG61Lmxb1TWmXV4AaABAg,@민트치약국밥,쿠폰이 어딨나요?? 들어가서 보면 올랴주신 금액이랑 달라요ㅠㅜ,0,2026-03-25
0IJZqFLR5Y4,UgzoPzBaxtgO2m_a4od4AaABAg,@june994,일단 너무 감사해요. 배송일 5월로 받을 수 있을까요??,0,2026-03-19
5CiIVzOYihE,UgxfLMerD7XSVppXjJt4AaABAg,@youboonam,"앰버서더 기념 이벤트입니당!!

현재 사용 중인 매트리스의 불편함이나 바꾸고 싶은 이유를 댓글로 써주세요.
총 7분을 선정하여 2분께는 엠마 매트리스, 5분께는 엠마 베개를 선물로 보내드리겠습니다. (~12.31)
*자세한건 설명란을 참고해주세요",26,2025-12-17
5CiIVzOYihE,Ugy3ZoY97StNrqLBYup4AaABAg,@zerotop-s7i,"대문 비밀번호는 교체하시길 추천합니다. 지난 영상들속에서 추정이 가능한 개인사를 공개하시면 위험합니다.
아무리 안전한 나라라고 해도 피할수 있는 위험은 피하는게 좋지요.",518,2025-12-17
5CiIVzOYihE,UgwlLMBygKMcjGmr3n14AaABAg,@hjae7288,자분과 제왕은 아기가 결정한다고 합니다 😂😂,84,2025-12-17
5CiIVzOYihE,Ugz1jZLuTv7YzHYPBtp4AaABAg,@user-dulgi,소정님 너무 웃기심ㅋㅋㅋㅋ 상여자 중에 상여자ㅋㅋㅋㅋ😂,53,2025-12-17
5CiIVzOYihE,UgzXL-zTYWeMPdoVkA94AaABAg,@datgreen1448,확신의 아들맘...,143,2025-12-17
5CiIVzOYihE,UgxvolWpx2aIjtz3P9V4AaABAg,@미나리-d5h,"젖병 꼭 사세요..혼합수유해야되요!
엄마아파서 약먹어야하거나 그럴때 3일정도 모유버리고 그동안 분유먹어야하는데  모유만먹으면 젖병거부해요..유튜브찾아보세요..젖병거부 종종있어요..모유수유하면 엄마 어디가서놀다가도 애밥주러 집에가야함..",65,2025-12-17
5CiIVzOYihE,Ugy-v8Z8RxRS8mO29Fl4AaABAg,@orocymom,"테토녀의 향기가나요 ㅎㅎ 엄마가 씩씩해보여도 아기 태어나면 체력적으로 정신적으로 무너지는 순간이와요 
저는 육아휴직하는 기간에 신랑퇴근시간되면 눈물이 그냥막 흘렀답니다(?) 
소정님 많이 아껴주시고 케어해주세요👍 임신 출산 육아 3콤보 같이살아가면서 그때 기억이 뇌리에 박히거든욥ㅋㅋ 전 아직도 서운한게 뇌리에 박혀있답니닼 
지금은 둘째도 이번에 출산해서 애둘맘 입니다 가장작은방에 토퍼깔고 애들없을때 편하게 눕고싶네요 😂",12,2025-12-19
5CiIVzOYihE,Ugy5ypNIlOL37hqFLaF4AaABAg,@건물주세은-f6h,11:39 육아종합지원센터에 구비된 물품 확인하시고 대여할건 대여하십쇼😊,23,2025-12-17
5CiIVzOYihE,UgyQz1f3Tw5Z1XE8RIV4AaABAg,@지수강-q7s,1:35 부르면 쳐다를 봐 ... ㅋㅋㅋㅋ 왜 이렇게 웃겨요 ㅋㅋㅋㅋㅋ,14,2025-12-19
5CiIVzOYihE,UgyRFa34iF4HnYDuyUp4AaABAg,@Nagne5,"ㅋㅋㅋㅋ산고 ㅋㅋㅋㅋ ㅠㅠ
제 친구도 호기심 가득한 눈으로 반짝반짝 하면서 첫째 낳고, 고통을 아니까 더 무섭다며 벌벌떨면서 둘째 낳고…
그래도 다행히 둘 다 자연분만으로 순산 했네요.
테토맘을 여기서 또 보다니 ㅠㅠㅠㅠㅋㅋㅋㅋㅋ",8,2025-12-17
5CiIVzOYihE,Ugwdw6ipBhl5oPL6Jnd4AaABAg,@anigraegajigu,"헉 자연분만과 제왕절개를 모두 하시겠다니.....
보통의 비범함이 아니다....
근데 제가 요근래 어쩌다보니 분만관련 브이로그를 많이 봤는데요
각각 단점들이 너무 명확해서 소정님 몸을 위해서라도 하나만 하시길 부탁드려요
자연분만과 제왕절개의 단점을 모두 가지게 되면 나중에 소정님이 너무 힘드실듯요....",7,2025-12-17
5CiIVzOYihE,Ugy-xT6WQkRKLN3ewkl4AaABAg,@theFNBP,ㅋㅋㅋ 끝까지 앉지 않는 캐롤… 앰버서더 축하드려요!!,7,2025-12-17
5CiIVzOYihE,UgzzmDFLoXG9u7eWrbh4AaABAg,@축복의리리,"첫째둘째 자연분만+모유수유성공맘인데 자연분만진통은 아프지만 나올때그느낌은 잊지못합니다!! 8개월셋째품고있어요
아내분 마인드 공감하면서 글써보아요^^",8,2025-12-17
5CiIVzOYihE,Ugzlls7l1SihrtCphep4AaABAg,@gyeongjecho7520,"안녕하세요, 임신 26주차의 와이프가 침대가 너무 푹신푹신해서 일어나기 너무 힘들어 합니다.
한번에 푹 꺼지지 않고 탄탄하게 허리를 잡아주는 엠마 매트리스, 기대됩니다. 
순산 하시고, 자연분만 후기 기대하겠습니다! 건강하세요 ~",2,2025-12-18
5CiIVzOYihE,UgyTRxEBZRDcp3bRh_N4AaABAg,@kyonghibbler4666,ㅋㅋ 유부남님…. 임자만나신거 같아요!😂 소정님! 홧팅!!! 입니다 ~~~🎉❤,6,2025-12-18
5CiIVzOYihE,Ugx6WPqHP2vHr5GH_U94AaABAg,@LizKwon,어라.... ㅋㅋㅋ 유부남님네도 아내분이 운전하시나요... 저희집도요...ㅋㅋ,13,2025-12-17
5CiIVzOYihE,Ugx07ncBTfVE-Ex_I6F4AaABAg,@shinnnnneeeeee883,순산하세요 ㅎㅎ 축하드려요!!,8,2025-12-17
5CiIVzOYihE,UgwkHLqPqlky41lK2lx4AaABAg,@shine..2018,"자연분만 꼬옥 성공하시길요.♡
❤❤❤
행복하세요.♡",7,2025-12-17
5CiIVzOYihE,UgwYCA5fFbQabTgLKVt4AaABAg,@W_ocean,9:48 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ맑눈광ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,13,2025-12-18
5CiIVzOYihE,UgzVCxhMynGNcH5TnoN4AaABAg,@chloe-b3p,27주 임산부입니다~! 유부남님네랑 비슷한 시기에 임신하게돼서 뭔가 내적친밀감이 들어요 ㅋㅋ 최근 남편이 야근도 잦아 피곤하고 저도 화장실 들락거리느라 수면의질이 뚝뚝떨어지는데 새 매트리스로 바꿔서 꿀잠자고싶어요😂 태어날 애기랑도 같이 잘 매트리스라 신청해봅니다~!👍🏻,4,2025-12-17
