video_id,keyword,text,sentiment,topic,topic_label
5CiIVzOYihE,신혼집 가전추천,"안녕하세요, 임신 26주차의 와이프가 침대가 너무 푹신푹신해서 일어나기 너무 힘들어 합니다.
한번에 푹 꺼지지 않고 탄탄하게 허리를 잡아주는 엠마 매트리스, 기대됩니다. 
순산 하시고, 자연분만 후기 기대하겠습니다! 건강하세요 ~",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,ㅋㅋ 유부남님…. 임자만나신거 같아요!😂 소정님! 홧팅!!! 입니다 ~~~🎉❤,중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,어라.... ㅋㅋㅋ 유부남님네도 아내분이 운전하시나요... 저희집도요...ㅋㅋ,중립,1,음식물처리기/주방냄새
5CiIVzOYihE,신혼집 가전추천,순산하세요 ㅎㅎ 축하드려요!!,중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,27주 임산부입니다~! 유부남님네랑 비슷한 시기에 임신하게돼서 뭔가 내적친밀감이 들어요 ㅋㅋ 최근 남편이 야근도 잦아 피곤하고 저도 화장실 들락거리느라 수면의질이 뚝뚝떨어지는데 새 매트리스로 바꿔서 꿀잠자고싶어요😂 태어날 애기랑도 같이 잘 매트리스라 신청해봅니다~!👍🏻,중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"겁쟁이라 자연분만 못 할줄 알았는데 어쩌다보니 무통도 없이 자분했어요. 생각보다 할 만 했어요(???) ㅋㅋㅋㅋㅋㅋ  여기가 독일이라 41주까지 기다렸는데 그래서 그런지 자연스러운 출산이 됐던 것 같아요. 
동생은 37주에 유도했는데 실패했거든요. 최대한 자연 진통 기다리거나 유도하더라고 늦게 하면   순산할 확률이 높아지는 거 같아요.
순산 기원드려요♡",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"기다렸어요ㅠㅠㅠㅠㅠ
너무너무 힐링되는 브이로그ㅠㅠㅠ",중립,4,집밥 레시피/요리재료
5CiIVzOYihE,신혼집 가전추천,"먼저 소정님의 순산을 기원하겠습니다!ㅋㅋ
저는 교대근무를 하는 유부남입니다. 요즘 수면패턴이 무너져서인지 잠을 많이 설칩니다. 그러다보니 자주 뒤척이게 되고 옆에 있는 아내도 저때문에 자꾸 깨게 되더라구요!
매트리스를 바꿔야하나 생각하는 와중에 좋은 이벤트가 있어 참여하게 됐습니다!
유부남님 내년에도 새해 복 많이 받으시고 재밌고 알찬 영상 올려주세요^^!",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"항상 잘보고있습니다. 출산까지 힘내시고!!
 3년전 자취남신청해서 나왔었는데 이제 저도 결혼하고 유부남이 되었네요 ㅎㅎ 유부남도 꼭 신청한번 하겠습니다 :)",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,5개월 아이를 키우고 있는 아빠입니다. 육아템은 인기템들보다 베이비 페어나 주변 분들에게 물어보고 구매하세요. 사놓고 활용 못 하는 것들이 상당히 많아요.,중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,안그래도 며칠전 남편이랑 브이로그는 왜 안올라오나 얘기햇엇는뎅ㅋㅋㅋㅋ 저는 곧 쌍둥이 출산앞두고 잇어용! 너무 힘들어서 몇주째 침대에 눕눕 생활만 하고 있는데 매트 흔들림이 가장 불편하더라구요ㅜㅠㅠ 배가 나오고 컨디션이 떨어지니 확 체감중이에요,중립,0,신혼집 가전배치/공간고민
5CiIVzOYihE,신혼집 가전추천,자연분만 두 번으로 아들만 둘이기는 하지만 소정 님 정말 테토시네요🥹 고통의 크기가 커서 뇌에서 기억을 지워버리는 거 같아요.. 고통을 잘 참는 편이라고 생각했지만 그것보다 레벨이 높아 무통주사를 빠르게 찾았던 기억만 있어요...! 그래도 뭔가 잘 씩씩하고 건강하게 하시기를 기원합니다~!,중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,저 브이로그 기다렸다는요?ㅎㅎ소정씨도 아기도 잘 컸나 궁금하고~역시나 이번영상도 기대를 져버리지않는 테토미ㅎㅎ너무 매력있으세요! 순산하실꺼예요! (24시간 진통 후 제왕한 최악 당첨으로 둘다 경험한 사람입니다ㅎㅎ제가 정해바야 소용없었네요ㅋㅋ),부정,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"우와!! 안녕하세요 저도 28주 임산부입니다 
비슷한 시기 말띠맘에다 일산 살고 있어용! 신기해요~~!! 저도 저 고통을 느끼고 싶어 가능하다면 자분을 원해요!!어떻게 될진 나중가봐야 알겠지만…😊
저는 현직 소방관인데요 원래 구급대원으로 일하다 지금은 행정직에서 일하고 있습니다  야간근무와 불규칙한 생활로 몸의 피로가 쉽게 쌓이는데, 임신 후에는 계속 앉아있고 배도 불러오니 허리·골반 통증과 수면의 질 저하가 더 크게 느껴지고 있어요 ㅠㅠㅠ
화재와 구조 현장에서 시민의 안전을 지키는 일도 중요하지만, 이제는 태어날 아이를 위해 제 몸을 제대로 회복시키는 잠자리가 무엇보다 필요하다는 걸 절실히 느끼는 시기인것 같아요..😂
지금 사용 중인 매트리스는 오래되어 뒤척임이 많고, 아침마다 허리 통증으로 하루를 시작하게 됩니다. 임산부에게 가장 중요한 ‘깊은 수면과 바른 자세’를 위해 이번 기회에 꼭 매트리스를 바꾸고 싶습니다.
시민의 생명을 지키는 소방관이자, 곧 한 생명을 품고 있는 엄마로서 이번 매트리스가 제 몸과 아이 모두에게 안전한 쉼터가 되어주길 소망해요~~~~ 이 소중한 기회에 꼭 함께하고 싶습니당🩷💙순산하시길 바라용><",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"양배추팩 들고 이거 하고 싶다고 하시는 장면에서....... 너무 재밌었네요..
왜 남자들은 아무 관심이 없는걸까요 저희 남편이랑 똑같으세용 ㅋㅋㅋ 걍 실전박치기로 보면 알게되고 그전엔 전혀 안 찾아보는 ㅋㅋ",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"순산 기원합니다
연말 잘 보내세요",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,소정님 정말 똑부러지는 똑순이신것 같아요!! 유부남님과 소정님 모두 배우자를 잘 만나신 것 같아요 ㅎㅎㅎ 두분 너무 행복해보이고 편안해요 😊😊 추천템들은 저도 너무 공감해요!!!,긍정,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,현재 사용 중인 매트리스의 불편함이나 바꾸고 싶은 이유를 남겨야 하지만 남기지 못합니다. 왜냐구요? 그냥 없어요😂 냅다 토퍼 하나 깔고 사는 자취생은 웁니다,중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,와 드디어 브이로그,중립,4,집밥 레시피/요리재료
5CiIVzOYihE,신혼집 가전추천,"소정님 출산 워너비 접니다! 출산에 있어서는 웬만한 거 다 겪었어요😂 40주 넘어서 4.4kg 첫째 무통으로 자연분만 출산하고 35주에 쌍둥이들 제왕절개했습니다! 만출 우량아 단태아 자연분만+조산 미숙아 다태아 제왕절개까지 출산 경력이 화려해요ㅋㅋㅋㅋㅋㅋ 

쌍둥이들 임신하면서 친정 도움 받으려고 신혼집 팔고 나와 구축에 살면서 곧 떠날집이라고 생각했어요. 그래서 패밀리침대를 새로 사는 대신에 신혼 때 쓰던 매트리스 아기매트 위에 올리고 침대프레임에는 토퍼 올려두고 패밀리침대처럼 썼었답니다^^; 
그렇게 살다보니 어느덧 이 집에서 7년을 살고 쌍둥이들이 내년에 초등학교 입학을 앞두고 있네요~😊
그리고 드디어, 우리 가족을 위한 새 보금자리를 계약했습니다! 이번 겨울, 약간의 인테리어를 완성하고 내년 봄에는 새 출발을 하게 되는데 이제 아이들과 분리수면을 하게 되어 다시 침대프레임이 본연의 역할을 되찾게 될 것 같아요~
예산 절감을 위해 부부침대는 그대로 쓰기로 했는데 내년이면 10년이 되는 매트리스 열심히 관리하며 쓰긴 했지만 새출발을 기념해 바꿀 수 있는 기회가 오면 좋을 것 같아서 이벤트 도전해봅니다❤",긍정,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"와웅 엠버서더 되신거 츅하드려요!🎉🎉🎉
 유부남님 영상 눈팅 많이많이하다가 댓글은 몇번 못달아본거같은데 오늘 달아보네요 ㅎㅎ
 쌍둥이 임신 만삭으로 곧 이사하는데 신랑이 방을 따로자야하기도하고 시간 조금 지나면 아가들 재울 용도로 쓸 매트가 딱 필요한 시점에 이벤트 발견해서 댓글 달아보아요 ㅎㅎ
매일 새벽부터 늦게까지 고생하는 우리 신랑과 곧 태어날 아가들이 편한 매트리스에서 잘 수 있기를 바라며 이벤트 응모해보아요~☺️💛",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,아니 유부남햄 썸네일 존잘 무엇..,중립,6,간단집밥/반찬레시피
5CiIVzOYihE,신혼집 가전추천,"제 아내도 지금 임신 중이어서 소정님 말씀에 깊이 공감이 가네요 저희도 자연분만 원하고 있는데 순산하시길 기원합니다~
지금 매트리스가 결혼전에 구매해서 저렴한 것을 찾다보니 처음에는 안꺼지고 좋았는데 지속적으로 같은 곳에 누우니 무거운쪽(엉덩이)만 가라앉아서 주기적으로 위치를 바까가면 자고 있는데 오래되서 그런지 주기가 점점 짧아지도리구요 안그래도 계속 매트리스를 바꿔야하나 고민 중이었는데 이벤트를 하신다하여 혹시나 싶어 응모해봅니다~",부정,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,두분의 케미 너무 좋아요! 항상 볼때마다 미소짓게되는 부부 일상이에요!,중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"너무 푹신한 매트리스를 쓰는지 아침마다 온몸이 쑤십니다😢 점점 땅굴속으로 들어간다는게 완전공감이에요😂
좋은 매트리스라는게 있을까? 라는 의문이었는데 이 영상보고 너무 좋아보여서 이벤트 신청합니다! 순산하세요😊",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,육아는 모르겠지만 두 분 사이가 넘 좋아보여서 보기 좋습니다..!! 😊,중립,2,혼수가전 구매/이사준비
5CiIVzOYihE,신혼집 가전추천,"자취남님과 비슷한 시기에 둘째가 태어나는 아빠입니다. 첫째와 둘째가 같이 쓸 매트리스를 찾고있는데, 에어그리드 기술이 적용된 엠마매트리스라면 한 아이가 뒤척여도 나머지 한명이 깨지 않을거같아요 ㅎㅎ
늘 잘보고 있습니다 감사합니다",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,이런 가나지 콘텐츠 너무 좋다 ㅋㅋ,중립,5,광파오븐·에프 비교/청소
5CiIVzOYihE,신혼집 가전추천,이제 곧 ‘육아남’ 도 기대할게요❤️❤️❤️,중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,자연분만이 힘드시지만 성공하시기를 바라고 매트리스와 베개가 좋지만 가끔 허리와 어깨가 아플 때가 있어서 엠마는 그 불편이 없을 것 같네요..,부정,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,피드 내리다가 반가운 두분 보여서 호다닥 들어왔습니다,중립,5,광파오븐·에프 비교/청소
5CiIVzOYihE,신혼집 가전추천,곧 신혼집으로 이사할 계획이 있어서 매트리스를 보고있는데 너무 궁금하네요😮!! 임신부도 좋다고하니 매장에 꼭 가봐야겠어요!!! (이벤트 당첨되면 더 좋을것같구요..히히) 영상 잘 봤습니다! 감사합니다❤,중립,2,혼수가전 구매/이사준비
5CiIVzOYihE,신혼집 가전추천,"지금 사용하고있는 매트리스는 쿠X에서 구매한 저가형 매트리스인데 몇번 앉았더니 그부분이 꺼져서 ㅜㅜ 누을 때마다 정말 불편함을 느끼며 살고있어요 ,,,, 이런상황에서 이사를 가는데 ! 이 말도 안되는 매트리스를 버리고 엠마의 매트리스를 받게된다면 정말 ,, 더할나위없이 행복할 것 같아요 흐흐 직장생활을 열심히 하다가 다시 대학교에 들어가게 되면서 새로운 곳에서의 자취를 다시 시작하는데 좋은 수면의 질로 만학도로서의 대학4년을 또 잘 버텨보고 싶습니다 :) 소정님 순산하세요 !!!!! ㅎㅎ",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"캐롤이와 유부,그리고 소정님과 유부남님 조합 넘 좋아요 ㅎㅎ 일상 영상 많이 기다리는 구독자입니닷❤ 
매트리스 이벤트라니 ..! 저희 부모님댁 매트리스를 바꿔드리고 싶네요 저희 신혼집은 하드한 매트리스를 쓰고 있는데 부모님집껀 너무 물렁하고 자고 일어나면 허리가 아프더라구요 😂 매트리스 하나가 삶의 질을 바꾼다고 생각하는 편이라 꼭 체험해보고 싶네요 부모님께 선물도 드리고 ㅎㅎ",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"10:43 하나 비싼거사주고 30분이라도 놀아주면 백개고 사줍니다.... 37개웡딸래미 하나사줘도 1분을 안갑니다....사줄이유가 없어요
...젤리사주는게 더 나아여...",중립,2,혼수가전 구매/이사준비
5CiIVzOYihE,신혼집 가전추천,"초등학교 때 사서 지금 20대 후반까지… 15년 넘게 같은 매트리스를 쓰고 있어요.
요즘 잠을 제대로 못 자서 자세히 보니까 가운데가 완전히 푹 꺼져 있더라고요 😭
허리도 안 좋은 편이라 아침마다 일어날 때마다 너무 힘들어요.

취준생이라 매트리스 바꿀 여유도 없고, 하루 중 유일하게 쉬는 시간이 잠인데
그마저도 편하지 않아서 너무 서러워요…
엠마 매트리스로 제대로 된 잠 한 번 자보고 싶습니다.

소정님, 유부남님 건강하고 예쁜 아가 만나시길 바랍니다❤",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"사람은 진짜 잠이 전부다 싶을 만큼 요즘 몸으로 제대로 느끼는 중이에요ㅋㅋ
저는 매트리스 “바꿔야지~” 수준이 아니라 이건 그냥 새로 사야 하는 상태더라구요 🤣
이전 집이 재건축 들어가면서 할머니네로 이사 오게 됐는데 집 구조가 한 방으로 합쳐지다 보니까 침대를 아예 가져올 수가 없었던 거예요…?
그나마 가져온 매트리스도 스프링이 다 죽어서 자고 일어나면 허리가 먼저 인사하는 상황… 이쯤 되니까 침대에서 잔 건지 바닥에서 잔 건지 구분도 안 가더라구요!!ㅠㅠ
그래서 지금 이사 와서 매트리스 없이 사는 삶보다는 이제는 진짜 꿀잠 자는 삶을 다시 느끼고 싶어요.
아침에 일어나서 “아… 잘 잤다” 이 말 한 번만 해보고 싶다구요ㅠㅠ
잠이 바뀌면 하루 컨디션이 아예 달라진다는 말 이제야 뼈저리게 공감 중입니다 ❤",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"1월 17일 결혼식을 올려서, 마침 알아보고 있었는데!!오오오오!!!",중립,6,간단집밥/반찬레시피
5CiIVzOYihE,신혼집 가전추천,매트리스가 15년이 지나서 스프링이 꺼지고 강아지가 오줌도 싸고 삭았는지 잘 때마다 허리가 아픈 느낌이 들어요ㅠㅠ 엠마라는 브랜드는 처음 들어보지만 흔들림이 없고 허리를 잘 받혀줄 것 같아 수면의 질이 올라갈 것 같아용😊,중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"와우 딱 소정님과 같은 생각으로 자연분만을 기대했거든요
근데 아이가 가로로 있어서 ㅠㅠ 제왕수술했어요
하지만!! 머유수유는 14개월 완모했습니다
출산병원에서 제 모유가 콸콸 나오기전까지만 분유먹고 완모했답니다
젖병 씻을필요도 없고 분유값 아끼고 ㅎㅎ ㅎ 젖먹이아기 데리고 해외여행가서도 그냥 가리고 수우하면 되서 너무 편했어요
화이팅하시고 출산 미리 축하드려요~~",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"뭔가를 고민한다는 것 자체가 참 부럽습니다.
 저는 결혼을 결혼도 아니야 결혼인가 할 수 있을 것 같지도 않아서.  전원 고민을 한다는 것 자체가 부러워요",부정,2,혼수가전 구매/이사준비
5CiIVzOYihE,신혼집 가전추천,"남편과 연애7년, 결혼4년차입니다 이번에 기다리던 아가가 저희에게 찾아왔어요! 남편은 일주일에 주간,야간 근무를 섞어서 같이 하는 직업이라 임신하고 처음부터 아가는 분리수면 계획을 세우게됬습니다. 아가를 만나기위해 초기에 나가는 금전적인 규모감당이 힘드네요..😢 매트리스 당첨이 되서 아가방에 침대하나 두고싶습니다!ㅎㅎ 참, 와이프님 순산기원드려요!
저는 벌써부터 출산이 두려운데 궁금하시다니 테토녀세요.. 그래도 아픈건 힘드니까 자연분만 진통 짧게하고 아가야가 세상에 나오길 기도드립니다!!",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"유부남님과 비슷한 시기에 결혼과 아이를 가진 유부남 입니다!
와이프가 임신 10주 차이며 호르몬 변화로 요즘 수면패턴이 무너져서인지 잠을 많이 설칩니다. 저 또한 그러구요,,
또한 신혼집이 복도식 구축이며 2년 밖에 사용안한 매트리스에 곰팡이가 피어 마침 매트리스를 알아보던 찰나였습니다ㅠㅠ
엠마 매트리스로 바꾸고 와이프와 뱃속의 아기가 꿀잠 잘수있으면 좋겠습니다!^^ 감사합니다~",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"저도 8개월차 임산부에용!
자다가 배때문에 불편해서 많이 깨고 수면의 질도 많이 떨어졌는데 플러스로 남편의 코골이까지!!!ㅜㅠ
지금은 같이 자고 있지만 아기가 태어나면  따로 잘 예정인데 이불을 깔자니 넘 딱딱하고 불편할것같고 영상에서 나온 엠마 매트리스로 바꾸면 딱일것 같아요
남편의 허리와 숙면을 위해 매트리스 당첨되길 기대해봅니당❤",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,안녕하세요!! 남편이랑 취침에 드는 시간이 너무 다른데 귀가 예민해서 항상 밤잠을 설치는 10주 임산부입니다😂 가장 잘 쉬어야할 시기에 밤마다 최소 4~8번은 깨니 너무 힘이드네요. 자취시작할때 샀던 가성템이라던 매트리스 여전히 가져와서 사용중인데 아기낳으면 바꿔야하나 하고 계속 미루어오던차에 이벤트 소식보고 참여해봅니다❤ 소정님 임신하시고서도 넘넘 예쁘시니 배가 크게나와도 신경쓰지마세용 ㅋㅋㅋㅋㅋㅋ😊😊,중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,자취남&유부남 항상 잘 보고 있습니다!! 벌써 보게된 지 3년은 넘은거 같아요! 10년 쓴 저가 매트리스가 아직 제 기능을 완전히 상실하진 않았지만 슬슬 바꿔야 되나? 싶을만큼 살짝 꺼진듯한 느낌이 들 때가 있네요. 내년이나 내후년에 결혼을 생각중인데 침대를 그대로 가져갈 예정인지라 좋은 기회에 꼭 참여해보고 싶어 댓글 남기고 갑니다!,중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"침대가 불편해 서로 잘깨는편이라 수면의질이 떨어지고있어요 그래서 탄탄하게 허리도 잡아주고 꺼지지않고 수면의질이 높아진다니 너무 궁금합니다 써보고싶어요❤ 
자연분만 대단하세용 순산하시길바랍니다",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"매트리스랑 베개를 몇 년째 같은 걸 쓰고 있는데, 요즘 들어 목이랑 어깨가 자주 뭉쳐요. 잠은 자는데 잔 것 같지가 않은 느낌이라 수면 환경을 제대로 바꿔보고 싶다는 생각이 들었어요. 체압 분산이 잘 되는 매트리스와 베개로 엠마 제품이 상당히 관심이 가네요..😮",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"안녕하세요! 자취남, 유뷰남님 영상들 엄청 보면서 신혼집 알아보고, 가전/가구 계속 정보 얻고 있는 구독자입니당! 2달 후면 신혼집으로 이사를 하는데 아직 가전, 가구를 고민만 하고 하나도 정하지 못해서 매일 매일 정보 찾아보고 정리하고 있어요! 다른 가전, 가구는 욕심이 없지만 저희가 딱 하나 꼭 좋은 거 사고 싶다고 생각한 건 바로 침대, 매트리스에요~! 집에서 가장 오랜 시간을 보내는 곳이고, 수면을 너무나 중요하게 생각해서 매트리스 고민을 엄청 하고 있는데, 하이엔드급은 너무나도 비싸고 엄두가 안나더라구요..!  소개해주신 엠마 브랜드의 매트리스와 프레임이 너무 좋아보여서 유부남님 침실처럼 신혼집 안방을 꾸미고 싶네요! 특히 저희도 무조건 투 베드 예정이라서 너무나 써보고 싶어요!ㅎㅎ 좋은 제품 소개해주셔서 감사합니당!! :)",부정,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"순산 기원합니다🎉 부디 자연분만 성공하실 수 있기를 ㅎㅎ 그나저나 요즘 매트리스 불편해서 고민중이었는데 마침 엠마 매트리스를 덕분에 알게되었네요! 지금 매트리스 불편한 점 너무 많지만 추려보면
1. 출근 시간이 달라서 제가 여자친구보다 먼저 일어나는데 너무 꿀렁거려서 조용히 못나옴..
2. 스프링 형이어서 허리를 받쳐주지 못하는데 평소에는 괜찮다가도 많이 걷거나 무리한날은 허리가 좀 아픔.. 
이 두 가지만 보완돼도 너무너무 좋을 것 같습니당 ㅎㅎ 이제 더 추워진다던데 다들 감기 조심하시고 따뜻한 연말되세요!",부정,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"저도 경기도에 거주하는 신혼 1년에 26주 임산부라서 반가워서 들어왔어요~ 불과 1-2주 전만 해도 배가 이렇게 불러 오지는 않았던 것 같은데 날마다 불러와서 매일 마사지기로 다리 1시간씩 풀어주고 L자 다리도 하고 자는데 이따금씩 다리가 쥐가 나고 저려서 잠에서 깨니까 정말 수면의 질이 떨어져서 다음날 출근해서도 영향을 끼치더라구요😢 신혼때 돈이 없어서 당근으로 침대랑 매트리스 한번에 구매했는데 매트리스가 너무 물컹거려서 걷지 못하고 항상 무릎으로 다니고 거기에 배까지 불러오니 허리도 너무 아파요.. 매트리스 바꿀 이유는 차고 넘치는데 한두푼 드는 것도 아니고, 물론 중고지만 1년도 안되어서 바꾸는게 맞을까 싶어서 이번 년도만 보내 보자하다가 아기용품 구매로 인해 가계부가 엉망이라 아기 낳고나서, 이런식으로 미루는 중입니다~ 이벤트 신청 하고 싶어요 간절합니다❤",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"9주차 임산부의 남편입니다 ㅎㅎ
지금 쓰는 매트리스는 푹신한편인데요
영상에서 소정님이 말씀해주신 배나오면 무게때문에 물렁한 매트리스는 푹들어가서 불편하다 이건 정말 생각지도 못했는데 걱정되기도하고
또 배가 더 나오면 대충 전 이불깔고 잘랬는데 혹시나 매트리스 당첨되면 엠마는 와이프한테 깔아주고 저도 매트리스에서 잘수있으면 좋을거같습니다 ㅎㅎ",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"아기가 태어나고 자기 침대를 두고 저희 침대로 자꾸 올라오려고 합니다. 같이 자고싶어도 매트리스가 너무 물렁해서 아기가 자기에 불안하더라구요 ㅠㅠ
또 높이도 너무 높아서 옆에서 자던 아기가 깨면 저희가 안보여서 그런지 자꾸 우네요..
아기와 조금 더 행복한 잠자리를 위해 고민중이었는데 영상에 나온 매트리스를 보니 너무 좋아 보이네요",부정,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"와 저도 임산부 29주라서 공감하면서 영상 재밌게 봤어요! 당근 하나씩하면서 육아용품 사고 있네요 ㅎㅎ 
저는 자취할 때 원룸에서 쓰던 매트리스 아직도 사용하고 있습니당🥹 예산부족...또르르 
이제 아가도 곧 태어나니 새로 구매하려고 매트리스 엄청 고민하고 있었거든요 ㅎㅎ
흔들림 적은 편안한 매트리스에서 자보고 싶습니돠..❤ 혹시하는 마음에 이벤트 신청해봅니당🙏 좋은 밤 되세용",부정,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"와 자취남아빠되네요
축하해요🎉🎉🎉",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,9:44 자분 2번하여 아들 둘 난 아줌마입니다. 고통을 다 겪고싶다니.... 이러다가 첫째 출산시 진통+제왕을 겪을 수 있습니다......... 부디.... 건강히 순산하시길...🙏,중립,0,신혼집 가전배치/공간고민
5CiIVzOYihE,신혼집 가전추천,와.. 저도 요즘 매트리스 때문에 고민인데 영상 보니까 진짜 공감 가요ㅠㅠㅠ 저는 지금 쓰는 게 너무 푹 꺼져서 그런지 자고 일어나면 허리가 끊어질 것 같더라고요.. 가끔은 자는 게 아니라 그냥 기절했다 깨는 느낌? ㅋㅋㅋ 좀 탄탄하게 잡아주는 걸로 갈아타고 싶어서 드릉드릉 하는 중입니당...,부정,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,신혼 임산부인데 몸도 점점 커지고 자다가 뒤척이면서 계속 깨니까 남편한데도 미안해요ㅠㅠ엠마 매트리스로 둘다 편한 수면시간이 되었으 좋겠습니다!!,중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"이번에 결혼하게 되어 다음 달부터 신혼집에서 살게 되는데 남편이 잠귀가 밝고 예민해서 침대 두개로 생활하려고 합니다! 남편은 하드한 타입, 저는 미디움소프트 타입을 편하다고 느끼다보니 같은 매트리스 고르기도 힘들더라구요. 그리고 침대가 불편한 곳에서 자면 허리가 아파서 잠도 제대로 못 자는 경우도 있는데 유부남님 후기보고 홈페이지 설명도 보니 잘 맞을 것 같아서 댓글 남깁니다. 허리를 잘 받쳐줄것 같고 임신한 상태일 때 편해야할 것도 생각하니 저희에게 적합한 매트리스같네요☺️",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"안녕하세요. 평생 침대를 못쓰셧던 부모님께 매트리스를 선물드리고싶어서 이벤트 참여해봅니다.

엄마는 침대를 써보고싶으신데 아빠는 굳이 안산다는 말씀으로 평생 침대를 가져본적없는 부모님인데 나이드시면서 여기저기 아파하시는데 특히 무릎과 허리의 통증을 느끼시면서 바닦에 얇은 이불만 깔고 평생 주무시는 부모님을 볼때마다 마음이 아픈데 이벤트로 받아서 부모님께 드리면 굳이라고 말씀하시는 아빠도 침대를 원하지만 아빠때문에 못써본 엄마도 너무 좋아하실거같아서 이런 좋은 이벤트 참여해봅니다!!

이런 좋은 이벤트를 해주셔서 감사합니다!❤",중립,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"엠마 엠버서더 축하드립니다~~~
출산하고 육아용품 리뷰도 넘 궁금해지네요
잘하실듯합니다 ㅋㅋ
저희집은 4살딸하고 Q+SS매트리스를 붙여서 패밀리침대로 만들어쓰고있는데 두매트리스 브랜드가 달라서 하나는 탄탄 하나는 물렁한 느낌이라 엠마는 어떨지 궁금하네요 ㅋㅋ
매트리스도 물론 너무 좋겠지만 개인적으로는 베개도 넘 궁금해요...
베개 유목민이라 아직까지 만족한 베개가 읍써서요😂

암튼 주수 맞추어 건강하게 크고 자연분만으로 순산하시길요❤ 
신생아 육아가 너무 힘들고 잠도 못자고 그렇지만 또 너무예쁜 내아기가 내품에 있다는게 감동이기도 합니다~~💕

하지만 아줌마로서 자연분만 고통을 다 겪으실 필요는 업서용....무통이나 가능한 방향으로 너무 무리하지마시고 낳으시길요 ㅜㅜ홧팅입니다~! 옆에서 남편이 힘이 많이 되주셔요  진통오면 손잡고 숫자도 세주시고  격려도 해주시고 ㅎㅎ",긍정,3,신혼살림/소형가전취향
5CiIVzOYihE,신혼집 가전추천,"부인이 성격 넘 좋으시다~
순산하셔용!",중립,3,신혼살림/소형가전취향
